"plot","event","year","doy","date","genus","species"
"EM2","ffd",1996,203,"1996-07-21","Aconitum","columbianum"
"EM2","ffd",1997,206,"1997-07-25","Aconitum","columbianum"
"EM2","ffd",1998,191,"1998-07-10","Aconitum","columbianum"
"EM2","ffd",1999,199,"1999-07-18","Aconitum","columbianum"
"EM2","ffd",2000,187,"2000-07-05","Aconitum","columbianum"
"EM2","ffd",2001,187,"2001-07-06","Aconitum","columbianum"
"EM2","ffd",2002,184,"2002-07-03","Aconitum","columbianum"
"EM2","ffd",2003,190,"2003-07-09","Aconitum","columbianum"
"EM2","ffd",2005,200,"2005-07-19","Aconitum","columbianum"
"EM2","ffd",2006,198,"2006-07-17","Aconitum","columbianum"
"EM2","ffd",2007,190,"2007-07-09","Aconitum","columbianum"
"EM2","ffd",2008,208,"2008-07-26","Aconitum","columbianum"
"EM2","ffd",2009,210,"2009-07-29","Aconitum","columbianum"
"EM2","ffd",1982,181,"1982-06-30","Androsace","septentrionalis"
"EM2","ffd",1983,184,"1983-07-03","Androsace","septentrionalis"
"EM2","ffd",1986,196,"1986-07-15","Androsace","septentrionalis"
"EM2","ffd",1987,155,"1987-06-04","Androsace","septentrionalis"
"EM2","ffd",1989,155,"1989-06-04","Androsace","septentrionalis"
"EM2","ffd",1995,203,"1995-07-22","Androsace","septentrionalis"
"EM2","ffd",1999,167,"1999-06-16","Androsace","septentrionalis"
"EM2","ffd",2000,152,"2000-05-31","Androsace","septentrionalis"
"EM2","ffd",2009,174,"2009-06-23","Androsace","septentrionalis"
"EM2","ffd",1974,173,"1974-06-22","Arabis","drummondii"
"EM2","ffd",1977,162,"1977-06-11","Arabis","drummondii"
"EM2","ffd",1980,194,"1980-07-12","Arabis","drummondii"
"EM2","ffd",1982,188,"1982-07-07","Arabis","drummondii"
"EM2","ffd",1987,167,"1987-06-16","Arabis","drummondii"
"EM2","ffd",1988,166,"1988-06-14","Arabis","drummondii"
"EM2","ffd",1992,171,"1992-06-19","Arabis","drummondii"
"EM2","ffd",1993,182,"1993-07-01","Arabis","drummondii"
"EM2","ffd",1994,168,"1994-06-17","Arabis","drummondii"
"EM2","ffd",1995,219,"1995-08-07","Arabis","drummondii"
"EM2","ffd",1979,235,"1979-08-23","Chamerion","angustifolium"
"EM2","ffd",1974,146,"1974-05-26","Claytonia","lanceolata"
"EM2","ffd",1975,154,"1975-06-03","Claytonia","lanceolata"
"EM2","ffd",1976,157,"1976-06-05","Claytonia","lanceolata"
"EM2","ffd",1979,156,"1979-06-05","Claytonia","lanceolata"
"EM2","ffd",1980,157,"1980-06-05","Claytonia","lanceolata"
"EM2","ffd",1981,134,"1981-05-14","Claytonia","lanceolata"
"EM2","ffd",1982,153,"1982-06-02","Claytonia","lanceolata"
"EM2","ffd",1983,159,"1983-06-08","Claytonia","lanceolata"
"EM2","ffd",1984,151,"1984-05-30","Claytonia","lanceolata"
"EM2","ffd",1985,152,"1985-06-01","Claytonia","lanceolata"
"EM2","ffd",1986,151,"1986-05-31","Claytonia","lanceolata"
"EM2","ffd",1987,129,"1987-05-09","Claytonia","lanceolata"
"EM2","ffd",1988,137,"1988-05-16","Claytonia","lanceolata"
"EM2","ffd",1989,133,"1989-05-13","Claytonia","lanceolata"
"EM2","ffd",1991,150,"1991-05-30","Claytonia","lanceolata"
"EM2","ffd",1992,147,"1992-05-26","Claytonia","lanceolata"
"EM2","ffd",1993,154,"1993-06-03","Claytonia","lanceolata"
"EM2","ffd",1994,155,"1994-06-04","Claytonia","lanceolata"
"EM2","ffd",1995,170,"1995-06-19","Claytonia","lanceolata"
"EM2","ffd",1996,135,"1996-05-14","Claytonia","lanceolata"
"EM2","ffd",1997,148,"1997-05-28","Claytonia","lanceolata"
"EM2","ffd",1998,139,"1998-05-19","Claytonia","lanceolata"
"EM2","ffd",1999,146,"1999-05-26","Claytonia","lanceolata"
"EM2","ffd",2000,134,"2000-05-13","Claytonia","lanceolata"
"EM2","ffd",2001,135,"2001-05-15","Claytonia","lanceolata"
"EM2","ffd",2002,124,"2002-05-04","Claytonia","lanceolata"
"EM2","ffd",2003,142,"2003-05-22","Claytonia","lanceolata"
"EM2","ffd",2005,144,"2005-05-24","Claytonia","lanceolata"
"EM2","ffd",2006,132,"2006-05-12","Claytonia","lanceolata"
"EM2","ffd",2007,122,"2007-05-02","Claytonia","lanceolata"
"EM2","ffd",2008,166,"2008-06-14","Claytonia","lanceolata"
"EM2","ffd",2009,133,"2009-05-13","Claytonia","lanceolata"
"EM2","ffd",1985,197,"1985-07-16","Collomia","linearis"
"EM2","ffd",1974,189,"1974-07-08","Delphinium","barbeyi"
"EM2","ffd",1975,201,"1975-07-20","Delphinium","barbeyi"
"EM2","ffd",1977,189,"1977-07-08","Delphinium","barbeyi"
"EM2","ffd",1979,198,"1979-07-17","Delphinium","barbeyi"
"EM2","ffd",1980,196,"1980-07-14","Delphinium","barbeyi"
"EM2","ffd",1981,184,"1981-07-03","Delphinium","barbeyi"
"EM2","ffd",1982,199,"1982-07-18","Delphinium","barbeyi"
"EM2","ffd",1983,201,"1983-07-20","Delphinium","barbeyi"
"EM2","ffd",1984,204,"1984-07-22","Delphinium","barbeyi"
"EM2","ffd",1986,216,"1986-08-04","Delphinium","barbeyi"
"EM2","ffd",1991,203,"1991-07-22","Delphinium","barbeyi"
"EM2","ffd",1992,195,"1992-07-13","Delphinium","barbeyi"
"EM2","ffd",1993,211,"1993-07-30","Delphinium","barbeyi"
"EM2","ffd",1994,186,"1994-07-05","Delphinium","barbeyi"
"EM2","ffd",1995,219,"1995-08-07","Delphinium","barbeyi"
"EM2","ffd",1996,203,"1996-07-21","Delphinium","barbeyi"
"EM2","ffd",1997,198,"1997-07-17","Delphinium","barbeyi"
"EM2","ffd",1998,189,"1998-07-08","Delphinium","barbeyi"
"EM2","ffd",1999,196,"1999-07-15","Delphinium","barbeyi"
"EM2","ffd",2000,187,"2000-07-05","Delphinium","barbeyi"
"EM2","ffd",2002,178,"2002-06-27","Delphinium","barbeyi"
"EM2","ffd",2003,190,"2003-07-09","Delphinium","barbeyi"
"EM2","ffd",2005,195,"2005-07-14","Delphinium","barbeyi"
"EM2","ffd",2006,176,"2006-06-25","Delphinium","barbeyi"
"EM2","ffd",2007,186,"2007-07-05","Delphinium","barbeyi"
"EM2","ffd",2008,212,"2008-07-30","Delphinium","barbeyi"
"EM2","ffd",2009,190,"2009-07-09","Delphinium","barbeyi"
"EM2","ffd",1980,231,"1980-08-18","Descurainia","richardsonii"
"EM2","ffd",1981,184,"1981-07-03","Descurainia","richardsonii"
"EM2","ffd",1982,195,"1982-07-14","Descurainia","richardsonii"
"EM2","ffd",1986,185,"1986-07-04","Descurainia","richardsonii"
"EM2","ffd",1987,227,"1987-08-15","Descurainia","richardsonii"
"EM2","ffd",1988,181,"1988-06-29","Descurainia","richardsonii"
"EM2","ffd",2005,239,"2005-08-27","Descurainia","richardsonii"
"EM2","ffd",2007,178,"2007-06-27","Descurainia","richardsonii"
"EM2","ffd",1974,165,"1974-06-14","Draba","aurea"
"EM2","ffd",1975,179,"1975-06-28","Draba","aurea"
"EM2","ffd",1979,180,"1979-06-29","Draba","aurea"
"EM2","ffd",1982,192,"1982-07-11","Draba","aurea"
"EM2","ffd",1983,191,"1983-07-10","Draba","aurea"
"EM2","ffd",1987,167,"1987-06-16","Draba","aurea"
"EM2","ffd",1988,168,"1988-06-16","Draba","aurea"
"EM2","ffd",1989,174,"1989-06-23","Draba","aurea"
"EM2","ffd",1991,172,"1991-06-21","Draba","aurea"
"EM2","ffd",1992,159,"1992-06-07","Draba","aurea"
"EM2","ffd",1993,180,"1993-06-29","Draba","aurea"
"EM2","ffd",1994,165,"1994-06-14","Draba","aurea"
"EM2","ffd",1995,201,"1995-07-20","Draba","aurea"
"EM2","ffd",1996,170,"1996-06-18","Draba","aurea"
"EM2","ffd",1998,167,"1998-06-16","Draba","aurea"
"EM2","ffd",1999,176,"1999-06-25","Draba","aurea"
"EM2","ffd",2000,156,"2000-06-04","Draba","aurea"
"EM2","ffd",2002,156,"2002-06-05","Draba","aurea"
"EM2","ffd",2008,190,"2008-07-08","Draba","aurea"
"EM2","ffd",2009,161,"2009-06-10","Draba","aurea"
"EM2","ffd",1986,207,"1986-07-26","Erigeron","elatior"
"EM2","ffd",1974,148,"1974-05-28","Erythronium","grandiflorum"
"EM2","ffd",1975,160,"1975-06-09","Erythronium","grandiflorum"
"EM2","ffd",1976,157,"1976-06-05","Erythronium","grandiflorum"
"EM2","ffd",1977,156,"1977-06-05","Erythronium","grandiflorum"
"EM2","ffd",1979,159,"1979-06-08","Erythronium","grandiflorum"
"EM2","ffd",1980,161,"1980-06-09","Erythronium","grandiflorum"
"EM2","ffd",1981,148,"1981-05-28","Erythronium","grandiflorum"
"EM2","ffd",1982,157,"1982-06-06","Erythronium","grandiflorum"
"EM2","ffd",1983,166,"1983-06-15","Erythronium","grandiflorum"
"EM2","ffd",1984,165,"1984-06-13","Erythronium","grandiflorum"
"EM2","ffd",1985,156,"1985-06-05","Erythronium","grandiflorum"
"EM2","ffd",1986,153,"1986-06-02","Erythronium","grandiflorum"
"EM2","ffd",1987,141,"1987-05-21","Erythronium","grandiflorum"
"EM2","ffd",1988,146,"1988-05-25","Erythronium","grandiflorum"
"EM2","ffd",1989,143,"1989-05-23","Erythronium","grandiflorum"
"EM2","ffd",1992,147,"1992-05-26","Erythronium","grandiflorum"
"EM2","ffd",1993,161,"1993-06-10","Erythronium","grandiflorum"
"EM2","ffd",1994,155,"1994-06-04","Erythronium","grandiflorum"
"EM2","ffd",1995,172,"1995-06-21","Erythronium","grandiflorum"
"EM2","ffd",1996,153,"1996-06-01","Erythronium","grandiflorum"
"EM2","ffd",1997,154,"1997-06-03","Erythronium","grandiflorum"
"EM2","ffd",1998,147,"1998-05-27","Erythronium","grandiflorum"
"EM2","ffd",1999,152,"1999-06-01","Erythronium","grandiflorum"
"EM2","ffd",2000,146,"2000-05-25","Erythronium","grandiflorum"
"EM2","ffd",2001,145,"2001-05-25","Erythronium","grandiflorum"
"EM2","ffd",2002,140,"2002-05-20","Erythronium","grandiflorum"
"EM2","ffd",2003,146,"2003-05-26","Erythronium","grandiflorum"
"EM2","ffd",2005,150,"2005-05-30","Erythronium","grandiflorum"
"EM2","ffd",2006,140,"2006-05-20","Erythronium","grandiflorum"
"EM2","ffd",2007,132,"2007-05-12","Erythronium","grandiflorum"
"EM2","ffd",2008,168,"2008-06-16","Erythronium","grandiflorum"
"EM2","ffd",2009,141,"2009-05-21","Erythronium","grandiflorum"
"EM2","ffd",1994,161,"1994-06-10","Fragaria","virginiana"
"EM2","ffd",1979,202,"1979-07-21","Geranium","richardsonii"
"EM2","ffd",1983,206,"1983-07-25","Geranium","richardsonii"
"EM2","ffd",1991,199,"1991-07-18","Geranium","richardsonii"
"EM2","ffd",1992,183,"1992-07-01","Geranium","richardsonii"
"EM2","ffd",1993,207,"1993-07-26","Geranium","richardsonii"
"EM2","ffd",1997,188,"1997-07-07","Geranium","richardsonii"
"EM2","ffd",1998,193,"1998-07-12","Geranium","richardsonii"
"EM2","ffd",1999,188,"1999-07-07","Geranium","richardsonii"
"EM2","ffd",2000,182,"2000-06-30","Geranium","richardsonii"
"EM2","ffd",2001,185,"2001-07-04","Geranium","richardsonii"
"EM2","ffd",2002,174,"2002-06-23","Geranium","richardsonii"
"EM2","ffd",2003,205,"2003-07-24","Geranium","richardsonii"
"EM2","ffd",2005,195,"2005-07-14","Geranium","richardsonii"
"EM2","ffd",2008,204,"2008-07-22","Geranium","richardsonii"
"EM2","ffd",2009,184,"2009-07-03","Geranium","richardsonii"
"EM2","ffd",1974,195,"1974-07-14","Helianthella","quinquenervis"
"EM2","ffd",1975,204,"1975-07-23","Helianthella","quinquenervis"
"EM2","ffd",1977,187,"1977-07-06","Helianthella","quinquenervis"
"EM2","ffd",1979,209,"1979-07-28","Helianthella","quinquenervis"
"EM2","ffd",1980,201,"1980-07-19","Helianthella","quinquenervis"
"EM2","ffd",1982,204,"1982-07-23","Helianthella","quinquenervis"
"EM2","ffd",1984,202,"1984-07-20","Helianthella","quinquenervis"
"EM2","ffd",1986,196,"1986-07-15","Helianthella","quinquenervis"
"EM2","ffd",1988,199,"1988-07-17","Helianthella","quinquenervis"
"EM2","ffd",1991,203,"1991-07-22","Helianthella","quinquenervis"
"EM2","ffd",1992,193,"1992-07-11","Helianthella","quinquenervis"
"EM2","ffd",1995,216,"1995-08-04","Helianthella","quinquenervis"
"EM2","ffd",1996,195,"1996-07-13","Helianthella","quinquenervis"
"EM2","ffd",1997,216,"1997-08-04","Helianthella","quinquenervis"
"EM2","ffd",1998,203,"1998-07-22","Helianthella","quinquenervis"
"EM2","ffd",1999,201,"1999-07-20","Helianthella","quinquenervis"
"EM2","ffd",2000,196,"2000-07-14","Helianthella","quinquenervis"
"EM2","ffd",2008,214,"2008-08-01","Helianthella","quinquenervis"
"EM2","ffd",1974,215,"1974-08-03","Ligularia","bigelovii"
"EM2","ffd",1975,224,"1975-08-12","Ligularia","bigelovii"
"EM2","ffd",1977,207,"1977-07-26","Ligularia","bigelovii"
"EM2","ffd",1991,216,"1991-08-04","Ligularia","bigelovii"
"EM2","ffd",1992,214,"1992-08-01","Ligularia","bigelovii"
"EM2","ffd",1993,219,"1993-08-07","Ligularia","bigelovii"
"EM2","ffd",1995,230,"1995-08-18","Ligularia","bigelovii"
"EM2","ffd",1996,211,"1996-07-29","Ligularia","bigelovii"
"EM2","ffd",1974,177,"1974-06-26","Lupinus","na"
"EM2","ffd",1975,194,"1975-07-13","Lupinus","na"
"EM2","ffd",1977,172,"1977-06-21","Lupinus","na"
"EM2","ffd",1979,190,"1979-07-09","Lupinus","na"
"EM2","ffd",1988,209,"1988-07-27","Mertensia","ciliata"
"EM2","ffd",1991,199,"1991-07-18","Mertensia","ciliata"
"EM2","ffd",1992,197,"1992-07-15","Mertensia","ciliata"
"EM2","ffd",1993,195,"1993-07-14","Mertensia","ciliata"
"EM2","ffd",1994,172,"1994-06-21","Mertensia","ciliata"
"EM2","ffd",1995,199,"1995-07-18","Mertensia","ciliata"
"EM2","ffd",1996,182,"1996-06-30","Mertensia","ciliata"
"EM2","ffd",1997,188,"1997-07-07","Mertensia","ciliata"
"EM2","ffd",1998,181,"1998-06-30","Mertensia","ciliata"
"EM2","ffd",1999,186,"1999-07-05","Mertensia","ciliata"
"EM2","ffd",2000,179,"2000-06-27","Mertensia","ciliata"
"EM2","ffd",2001,173,"2001-06-22","Mertensia","ciliata"
"EM2","ffd",2002,176,"2002-06-25","Mertensia","ciliata"
"EM2","ffd",1974,146,"1974-05-26","Noccaea","montana"
"EM2","ffd",1976,157,"1976-06-05","Noccaea","montana"
"EM2","ffd",1979,164,"1979-06-13","Noccaea","montana"
"EM2","ffd",1980,165,"1980-06-13","Noccaea","montana"
"EM2","ffd",1981,140,"1981-05-20","Noccaea","montana"
"EM2","ffd",1982,157,"1982-06-06","Noccaea","montana"
"EM2","ffd",1983,168,"1983-06-17","Noccaea","montana"
"EM2","ffd",1984,167,"1984-06-15","Noccaea","montana"
"EM2","ffd",1985,156,"1985-06-05","Noccaea","montana"
"EM2","ffd",1986,153,"1986-06-02","Noccaea","montana"
"EM2","ffd",1987,135,"1987-05-15","Noccaea","montana"
"EM2","ffd",1988,146,"1988-05-25","Noccaea","montana"
"EM2","ffd",1989,143,"1989-05-23","Noccaea","montana"
"EM2","ffd",1991,152,"1991-06-01","Noccaea","montana"
"EM2","ffd",1992,147,"1992-05-26","Noccaea","montana"
"EM2","ffd",1993,163,"1993-06-12","Noccaea","montana"
"EM2","ffd",1994,155,"1994-06-04","Noccaea","montana"
"EM2","ffd",1995,175,"1995-06-24","Noccaea","montana"
"EM2","ffd",1996,151,"1996-05-30","Noccaea","montana"
"EM2","ffd",1997,156,"1997-06-05","Noccaea","montana"
"EM2","ffd",1998,147,"1998-05-27","Noccaea","montana"
"EM2","ffd",1999,152,"1999-06-01","Noccaea","montana"
"EM2","ffd",2000,137,"2000-05-16","Noccaea","montana"
"EM2","ffd",2001,170,"2001-06-19","Noccaea","montana"
"EM2","ffd",2002,128,"2002-05-08","Noccaea","montana"
"EM2","ffd",2003,148,"2003-05-28","Noccaea","montana"
"EM2","ffd",2005,152,"2005-06-01","Noccaea","montana"
"EM2","ffd",2006,142,"2006-05-22","Noccaea","montana"
"EM2","ffd",2007,132,"2007-05-12","Noccaea","montana"
"EM2","ffd",2008,174,"2008-06-22","Noccaea","montana"
"EM2","ffd",2009,148,"2009-05-28","Noccaea","montana"
"EM2","ffd",1974,179,"1974-06-28","Potentilla","pulcherrima"
"EM2","ffd",1977,174,"1977-06-23","Potentilla","pulcherrima"
"EM2","ffd",1981,176,"1981-06-25","Potentilla","pulcherrima"
"EM2","ffd",1982,192,"1982-07-11","Potentilla","pulcherrima"
"EM2","ffd",1983,222,"1983-08-10","Potentilla","pulcherrima"
"EM2","ffd",1986,185,"1986-07-04","Potentilla","pulcherrima"
"EM2","ffd",1987,187,"1987-07-06","Potentilla","pulcherrima"
"EM2","ffd",1988,192,"1988-07-10","Potentilla","pulcherrima"
"EM2","ffd",1989,182,"1989-07-01","Potentilla","pulcherrima"
"EM2","ffd",1991,185,"1991-07-04","Potentilla","pulcherrima"
"EM2","ffd",2001,185,"2001-07-04","Potentilla","pulcherrima"
"EM2","ffd",2002,166,"2002-06-15","Potentilla","pulcherrima"
"EM2","ffd",2003,186,"2003-07-05","Potentilla","pulcherrima"
"EM2","ffd",2005,191,"2005-07-10","Potentilla","pulcherrima"
"EM2","ffd",2008,204,"2008-07-22","Potentilla","pulcherrima"
"EM2","ffd",1974,203,"1974-07-22","Pyrrocoma","crocea"
"EM2","ffd",1975,218,"1975-08-06","Pyrrocoma","crocea"
"EM2","ffd",1980,211,"1980-07-29","Pyrrocoma","crocea"
"EM2","ffd",1981,199,"1981-07-18","Pyrrocoma","crocea"
"EM2","ffd",1982,215,"1982-08-03","Pyrrocoma","crocea"
"EM2","ffd",1983,213,"1983-08-01","Pyrrocoma","crocea"
"EM2","ffd",1984,214,"1984-08-01","Pyrrocoma","crocea"
"EM2","ffd",1986,205,"1986-07-24","Pyrrocoma","crocea"
"EM2","ffd",1987,203,"1987-07-22","Pyrrocoma","crocea"
"EM2","ffd",1988,199,"1988-07-17","Pyrrocoma","crocea"
"EM2","ffd",1989,198,"1989-07-17","Pyrrocoma","crocea"
"EM2","ffd",1994,197,"1994-07-16","Pyrrocoma","crocea"
"EM2","ffd",1999,207,"1999-07-26","Pyrrocoma","crocea"
"EM2","ffd",2002,186,"2002-07-05","Pyrrocoma","crocea"
"EM2","ffd",2003,200,"2003-07-19","Pyrrocoma","crocea"
"EM2","ffd",2005,210,"2005-07-29","Pyrrocoma","crocea"
"EM2","ffd",2006,194,"2006-07-13","Pyrrocoma","crocea"
"EM2","ffd",2007,194,"2007-07-13","Pyrrocoma","crocea"
"EM2","ffd",2008,219,"2008-08-06","Pyrrocoma","crocea"
"EM2","ffd",2009,196,"2009-07-15","Pyrrocoma","crocea"
"EM2","ffd",1974,169,"1974-06-18","Ranunculus","inamoenus"
"EM2","ffd",1983,175,"1983-06-24","Ranunculus","inamoenus"
"EM2","ffd",1984,173,"1984-06-21","Ranunculus","inamoenus"
"EM2","ffd",1985,166,"1985-06-15","Ranunculus","inamoenus"
"EM2","ffd",1986,157,"1986-06-06","Ranunculus","inamoenus"
"EM2","ffd",1987,153,"1987-06-02","Ranunculus","inamoenus"
"EM2","ffd",1988,168,"1988-06-16","Ranunculus","inamoenus"
"EM2","ffd",1989,149,"1989-05-29","Ranunculus","inamoenus"
"EM2","ffd",1991,162,"1991-06-11","Ranunculus","inamoenus"
"EM2","ffd",1992,147,"1992-05-26","Ranunculus","inamoenus"
"EM2","ffd",1993,170,"1993-06-19","Ranunculus","inamoenus"
"EM2","ffd",1994,157,"1994-06-06","Ranunculus","inamoenus"
"EM2","ffd",1995,185,"1995-07-04","Ranunculus","inamoenus"
"EM2","ffd",1996,164,"1996-06-12","Ranunculus","inamoenus"
"EM2","ffd",1997,160,"1997-06-09","Ranunculus","inamoenus"
"EM2","ffd",1998,154,"1998-06-03","Ranunculus","inamoenus"
"EM2","ffd",1999,160,"1999-06-09","Ranunculus","inamoenus"
"EM2","ffd",2001,149,"2001-05-29","Ranunculus","inamoenus"
"EM2","ffd",2002,142,"2002-05-22","Ranunculus","inamoenus"
"EM2","ffd",2003,154,"2003-06-03","Ranunculus","inamoenus"
"EM2","ffd",2005,166,"2005-06-15","Ranunculus","inamoenus"
"EM2","ffd",2006,142,"2006-05-22","Ranunculus","inamoenus"
"EM2","ffd",2007,147,"2007-05-27","Ranunculus","inamoenus"
"EM2","ffd",2008,176,"2008-06-24","Ranunculus","inamoenus"
"EM2","ffd",2009,180,"2009-06-29","Ranunculus","inamoenus"
"EM2","ffd",1974,175,"1974-06-24","Rhodiola","rosea"
"EM2","ffd",1980,183,"1980-07-01","Rhodiola","rosea"
"EM2","ffd",1981,164,"1981-06-13","Rhodiola","rosea"
"EM2","ffd",1989,165,"1989-06-14","Taraxacum","officinale"
"EM2","ffd",1991,182,"1991-07-01","Taraxacum","officinale"
"EM2","ffd",1992,153,"1992-06-01","Taraxacum","officinale"
"EM2","ffd",1993,174,"1993-06-23","Taraxacum","officinale"
"EM2","ffd",1994,170,"1994-06-19","Taraxacum","officinale"
"EM2","ffd",1995,197,"1995-07-16","Taraxacum","officinale"
"EM2","ffd",2002,152,"2002-06-01","Taraxacum","officinale"
"EM2","ffd",2003,158,"2003-06-07","Taraxacum","officinale"
"EM2","ffd",2006,166,"2006-06-15","Taraxacum","officinale"
"EM2","ffd",2007,153,"2007-06-02","Taraxacum","officinale"
"EM2","ffd",2008,186,"2008-07-04","Taraxacum","officinale"
"GH1","ffd",1989,192,"1989-07-11","Achillea","millefolium"
"GH1","ffd",1985,237,"1985-08-25","Agoseris","glauca"
"GH1","ffd",1986,240,"1986-08-28","Agoseris","glauca"
"GH1","ffd",1987,225,"1987-08-13","Agoseris","glauca"
"GH1","ffd",1988,223,"1988-08-10","Agoseris","glauca"
"GH1","ffd",1989,207,"1989-07-26","Agoseris","glauca"
"GH1","ffd",1991,228,"1991-08-16","Agoseris","glauca"
"GH1","ffd",1992,217,"1992-08-04","Agoseris","glauca"
"GH1","ffd",1995,255,"1995-09-12","Agoseris","glauca"
"GH1","ffd",2001,221,"2001-08-09","Agoseris","glauca"
"GH1","ffd",2006,232,"2006-08-20","Agoseris","glauca"
"GH1","ffd",1985,160,"1985-06-09","Androsace","septentrionalis"
"GH1","ffd",1986,159,"1986-06-08","Androsace","septentrionalis"
"GH1","ffd",1987,173,"1987-06-22","Androsace","septentrionalis"
"GH1","ffd",1988,158,"1988-06-06","Androsace","septentrionalis"
"GH1","ffd",1992,151,"1992-05-30","Androsace","septentrionalis"
"GH1","ffd",1993,178,"1993-06-27","Androsace","septentrionalis"
"GH1","ffd",1994,157,"1994-06-06","Androsace","septentrionalis"
"GH1","ffd",1995,193,"1995-07-12","Androsace","septentrionalis"
"GH1","ffd",1997,170,"1997-06-19","Androsace","septentrionalis"
"GH1","ffd",1998,159,"1998-06-08","Androsace","septentrionalis"
"GH1","ffd",1999,167,"1999-06-16","Androsace","septentrionalis"
"GH1","ffd",2000,152,"2000-05-31","Androsace","septentrionalis"
"GH1","ffd",2001,151,"2001-05-31","Androsace","septentrionalis"
"GH1","ffd",2002,142,"2002-05-22","Androsace","septentrionalis"
"GH1","ffd",2005,170,"2005-06-19","Androsace","septentrionalis"
"GH1","ffd",2006,144,"2006-05-24","Androsace","septentrionalis"
"GH1","ffd",2007,147,"2007-05-27","Androsace","septentrionalis"
"GH1","ffd",2008,168,"2008-06-16","Androsace","septentrionalis"
"GH1","ffd",2009,156,"2009-06-05","Androsace","septentrionalis"
"GH1","ffd",1985,172,"1985-06-21","Arabis","drummondii"
"GH1","ffd",1986,177,"1986-06-26","Arabis","drummondii"
"GH1","ffd",1988,183,"1988-07-01","Arabis","drummondii"
"GH1","ffd",1989,171,"1989-06-20","Arabis","drummondii"
"GH1","ffd",1992,167,"1992-06-15","Arabis","drummondii"
"GH1","ffd",1993,200,"1993-07-19","Arabis","drummondii"
"GH1","ffd",1996,176,"1996-06-24","Arabis","drummondii"
"GH1","ffd",1998,177,"1998-06-26","Arabis","drummondii"
"GH1","ffd",1999,181,"1999-06-30","Arabis","drummondii"
"GH1","ffd",2000,160,"2000-06-08","Arabis","drummondii"
"GH1","ffd",2001,162,"2001-06-11","Arabis","drummondii"
"GH1","ffd",2007,164,"2007-06-13","Arabis","drummondii"
"GH1","ffd",2009,188,"2009-07-07","Arabis","drummondii"
"GH1","ffd",1985,176,"1985-06-25","Castilleja","sulphurea"
"GH1","ffd",1986,177,"1986-06-26","Castilleja","sulphurea"
"GH1","ffd",1988,183,"1988-07-01","Castilleja","sulphurea"
"GH1","ffd",1991,187,"1991-07-06","Castilleja","sulphurea"
"GH1","ffd",1993,213,"1993-08-01","Castilleja","sulphurea"
"GH1","ffd",1994,180,"1994-06-29","Castilleja","sulphurea"
"GH1","ffd",1995,203,"1995-07-22","Castilleja","sulphurea"
"GH1","ffd",1985,184,"1985-07-03","Collomia","linearis"
